-1.72359247924435,-3.4694469519536137e-16
-1.6888303729851382,-0.043715846994535866
-1.656645689613737,-0.11475409836065607
-1.6266824662362938,-0.16393442622950855
-1.59865374263605,-0.2240437158469949
-1.5475012201886686,-0.3169398907103829
-1.5017437296279939,-0.4153005464480878
-1.441045889274382,-0.5191256830601095
-1.387800377321157,-0.6338797814207654
-1.3403757273930195,-0.7158469945355194
-1.284259785414088,-0.8251366120218582
-1.2345720012249801,-0.92896174863388
-1.1899898685722397,-1.021857923497268
-1.1593210488057881,-1.0874316939890714
-1.1125776452634621,-1.1803278688524592
-1.0624110357977319,-1.2786885245901642
-1.0246224749083321,-1.3551912568306013
-0.9766989225911491,-1.4426229508196722
-0.9335420055609998,-1.530054644808743
-0.8836956329159023,-1.6229508196721312
-0.8437323329708821,-1.7049180327868856
-0.8071385306944254,-1.7650273224043718
-0.7693499698050257,-1.836065573770492
-0.7345878635458138,-1.9016393442622956
-0.7024031801744126,-1.9672131147540988
-0.6692348169217581,-2.027322404371585
-0.6354563905437995,-2.0928961748633883
-0.6013766009715233,-2.1475409836065578
-0.5672452783844264,-2.2131147540983607
-0.5379559022824392,-2.2622950819672134
-0.5149719953617495,-2.300546448087432
-0.4910198642362218,-2.344262295081968
-0.47033526537637016,-2.3825136612021858
-0.444838878291522,-2.4207650273224046
-0.4136076409274434,-2.4754098360655736
-0.3928406019606818,-2.508196721311476
-0.3714099611329882,-2.540983606557377
-0.34945538524493713,-2.573770491803279
-0.33148201423303725,-2.601092896174863
-0.31001333626513805,-2.6338797814207653
-0.29089036431310156,-2.6612021857923502
-0.27257402708889344,-2.6885245901639347
-0.2525453722368809,-2.7158469945355197
-0.23692590661845792,-2.737704918032787
-0.22184874961635614,-2.754098360655738
-0.20507853936646292,-2.775956284153005
-0.1847256285798835,-2.7978142076502728
-0.16628582893861044,-2.819672131147541
-0.15052738428865275,-2.836065573770492
-0.13345684472586328,-2.8579234972677594
-0.11524476407734063,-2.8743169398907105
-0.09862320845217631,-2.8907103825136615
-0.0851032222897139,-2.901639344262295
-0.07401425012410101,-2.9098360655737703
-0.062411035797731884,-2.918032786885246
-0.049957294103704086,-2.92896174863388
-0.03785074064208693,-2.9371584699453552
-0.026799394162607015,-2.9426229508196724
-0.01815643265910083,-2.950819672131148
-0.004123079846706901,-2.9562841530054644
0.006785989343292442,-2.961748633879781
0.016770210249893225,-2.9672131147540983
0.025241338932001867,-2.9726775956284155
0.0341830117675741,-2.978142076502732
0.04232431472228093,-2.980874316939891
0.050924486484198894,-2.9836065573770494
0.059357654021061634,-2.9863387978142075
0.06763017998705223,-2.989071038251366
0.07574807020923124,-2.989071038251366
0.08315261450945499,-2.989071038251366
0.09430327791744375,-2.989071038251366
0.10031626169996777,-2.989071038251366
0.11156943182746559,-2.989071038251366
0.1199517327012849,-2.989071038251366
0.12919238943619682,-2.989071038251366
0.13923432773033717,-2.989071038251366
0.14612803567823818,-2.989071038251366
